frame_index,x_centroid,y_centroid,visibility_flag
1,,,0
2,,,0
3,,,0
4,,,0
5,,,0
6,,,0
7,,,0
8,,,0
9,,,0
10,,,0
11,,,0
12,,,0
13,,,0
14,,,0
15,,,0
16,,,0
17,,,0
18,,,0
19,,,0
20,,,0
21,,,0
22,,,0
23,,,0
24,,,0
25,,,0
26,,,0
27,,,0
28,,,0
29,,,0
30,,,0
31,,,0
32,,,0
33,,,0
34,,,0
35,,,0
36,,,0
37,,,0
38,,,0
39,,,0
40,,,0
41,1344,1011,1
42,1344,1011,1
43,1344,1011,0
44,1344,1011,0
45,1344,1011,0
46,1344,1011,0
47,1344,1011,0
48,1344,1011,0
49,1344,1011,0
50,1344,1011,0
51,1344,1011,0
52,1344,1011,0
53,1344,1011,0
54,1344,1011,0
55,1344,1011,0
56,1344,1011,0
57,1344,1011,0
58,841,1011,1
59,809,1011,0
60,778,1011,0
61,746,1011,0
62,714,1011,0
63,682,1011,0
64,650,1011,0
65,618,1011,0
66,586,1011,0
67,554,1011,0
68,522,1011,0
69,490,1011,0
70,458,1011,0
71,427,1011,0
72,395,1011,0
73,363,1011,0
74,331,1011,0
75,299,1011,0
76,267,1011,0
77,235,1011,0
78,203,1011,0
79,171,1011,0
80,139,1011,0
81,108,1011,0
82,76,1011,0
83,44,1011,0
84,,,0
85,,,0
86,,,0
87,,,0
88,,,0
89,,,0
90,,,0
91,,,0
92,,,0
93,,,0
94,,,0
95,,,0
96,,,0
97,,,0
98,,,0
99,,,0
100,,,0
101,,,0
102,,,0
103,,,0
104,,,0
105,,,0
106,,,0
107,,,0
108,,,0
109,,,0
110,,,0
111,,,0
112,,,0
113,,,0
114,,,0
115,,,0
116,,,0
117,,,0
118,,,0
119,,,0
120,,,0
121,,,0
122,,,0
123,,,0
124,,,0
125,,,0
126,,,0
127,,,0
128,,,0
129,,,0
130,,,0
131,,,0
132,,,0
133,,,0
134,,,0
135,,,0
136,,,0
137,,,0
138,,,0
139,,,0
140,1285,877,1
141,1285,877,1
142,1285,877,0
143,1285,877,0
144,1285,877,0
145,1285,877,0
146,1285,877,0
147,1285,877,0
148,1285,877,0
149,1285,877,0
150,1285,877,0
151,1285,877,0
152,1285,877,0
153,1285,877,0
154,1285,877,0
155,1285,877,0
156,1326,729,1
157,1327,725,1
158,1327,723,1
159,1328,724,1
160,1327,726,1
161,1365,797,1
162,1387,839,1
163,1403,866,0
164,1418,892,0
165,1433,919,0
166,1449,946,0
167,1342,755,1
168,1331,735,1
169,1325,726,1
170,1323,722,1
171,1322,722,1
172,1323,724,1
173,1321,719,0
174,1318,715,0
175,1316,710,0
176,1015,774,1
177,952,784,0
178,888,793,0
179,825,803,0
180,762,812,0
181,699,822,0
182,636,831,0
183,573,841,0
184,509,850,0
185,446,860,0
186,383,869,0
187,320,879,0
188,257,888,0
189,194,898,0
190,130,907,0
191,67,917,0
192,,,0
193,,,0
194,,,0
195,,,0
196,,,0
197,,,0
198,,,0
199,,,0
200,,,0
201,,,0
202,,,0
203,,,0
204,,,0
205,,,0
206,,,0
207,,,0
208,,,0
209,,,0
210,,,0
211,,,0
212,,,0
213,1073,613,1
214,1072,613,1
215,1069,614,1
216,1068,614,1
217,1067,614,1
218,1067,614,0
219,1066,614,0
220,1065,614,0
221,1064,615,0
222,1063,615,0
223,1062,615,0
224,1062,615,0
225,1061,615,0
226,1060,615,0
227,1059,615,0
228,1058,615,0
229,1058,615,0
230,1057,616,0
231,1056,616,0
232,1055,616,0
233,1054,616,0
234,1054,616,0
235,1053,616,0
236,1052,616,0
237,1051,616,0
238,1050,617,0
239,1050,617,0
240,1049,617,0
241,1048,617,0
242,1047,617,0
243,1046,617,0
244,1046,617,0
245,1045,617,0
246,1044,617,0
247,1043,618,0
248,,,0
249,,,0
250,,,0
251,,,0
252,,,0
253,,,0
254,,,0
255,,,0
256,,,0
257,,,0
258,,,0
259,,,0
260,,,0
261,,,0
262,,,0
263,,,0
264,,,0
265,,,0
266,,,0
267,,,0
268,,,0
269,,,0
270,,,0
271,,,0
272,,,0
273,,,0
274,,,0
275,,,0
276,,,0
277,,,0
278,,,0
279,,,0
280,,,0
281,,,0
282,,,0
283,,,0
284,,,0
285,,,0
286,,,0
287,,,0
288,,,0
289,,,0
290,,,0
291,,,0
292,,,0
293,,,0
